code,board,n_limit,position,date,rsi14,K,D,J,macd_dif,macd_dea,macd_hist,macd_golden_cross,macd_dead_cross,macd_above_zero,boll_position,boll_width_pct,above_ma5,dist_ma5_pct,above_ma10,dist_ma10_pct,above_ma20,dist_ma20_pct,above_ma60,dist_ma60_pct,atr,atr_pct,vol_ratio_5d,vol_ratio_1d,kdj_golden_cross,kdj_dead_cross,kdj_overbought,kdj_oversold
002866,深主板,1,sell_peak,2025-09-10 00:00:00,58.3,72.6,58.8,100.3,0.1219,-0.0786,0.401,False,False,True,0.86,19.33,True,4.23,True,7.16,True,7.04,True,7.04,0.828,4.16,3.31,1.93,False,False,False,False
002866,深主板,1,buy_day,2026-04-17 00:00:00,76.3,84.2,76.1,100.4,0.7353,0.2817,0.9072,False,False,True,1.06,30.43,True,9.35,True,15.87,True,17.12,True,17.12,1.409,5.35,1.14,1.12,False,False,False,False
002866,深主板,1,buy_next,2026-04-20 00:00:00,76.9,83.6,78.6,93.6,0.9571,0.4168,1.0806,False,False,True,0.97,34.94,True,6.9,True,13.62,True,16.55,True,16.55,1.455,5.47,1.26,1.2,False,False,False,False
002866,深主板,1,sell_peak,2026-04-22 00:00:00,78.1,79.9,79.9,80.0,1.2832,0.7015,1.1634,False,False,True,0.92,40.08,True,4.31,True,11.43,True,16.71,True,16.71,1.59,5.84,1.47,1.51,False,False,False,False
002866,深主板,1,buy_day,2026-05-08 00:00:00,89.0,49.9,24.3,101.2,0.3124,0.0635,0.4977,False,False,True,0.86,26.86,True,9.56,True,9.56,True,9.56,True,9.56,1.958,6.67,1.12,0.85,False,False,False,False
002866,深主板,1,buy_next,2026-05-11 00:00:00,64.8,51.1,33.2,86.9,0.3886,0.1286,0.5202,False,False,True,0.61,23.83,True,2.59,True,2.59,True,2.59,True,2.59,2.06,7.45,1.64,1.51,False,False,False,False
002866,深主板,1,sell_peak,2026-05-11 00:00:00,64.8,51.1,33.2,86.9,0.3886,0.1286,0.5202,False,False,True,0.61,23.83,True,2.59,True,2.59,True,2.59,True,2.59,2.06,7.45,1.64,1.51,False,False,False,False
002867,深主板,1,buy_day,2024-01-17 00:00:00,92.1,87.3,78.4,105.1,0.6601,0.2445,0.831,False,False,True,1.25,50.2,True,27.35,True,35.7,True,37.73,True,37.73,0.76,4.48,1.09,1.2,False,False,False,False
002867,深主板,1,buy_next,2024-01-18 00:00:00,89.9,89.1,82.0,103.3,0.9331,0.3822,1.1017,False,False,True,1.04,61.09,True,17.18,True,29.04,True,32.72,True,32.72,0.756,4.5,1.06,1.05,False,False,True,False
002867,深主板,1,sell_peak,2024-01-19 00:00:00,89.9,90.4,84.8,101.6,1.1387,0.5335,1.2104,False,False,True,0.95,66.88,True,10.43,True,24.43,True,29.9,True,29.9,0.739,4.39,0.71,0.74,False,False,True,False
002867,深主板,1,buy_day,2025-05-28 00:00:00,86.7,90.3,85.0,101.1,0.3907,0.1641,0.4532,False,False,True,1.16,23.79,True,11.02,True,14.73,True,15.74,True,15.74,0.535,3.27,3.24,1.62,False,False,True,False
002867,深主板,1,buy_next,2025-05-29 00:00:00,72.0,84.9,84.9,84.8,0.4555,0.2224,0.4663,False,False,True,0.87,25.25,True,3.72,True,7.54,True,9.36,True,9.36,0.565,3.63,2.27,1.01,False,True,True,False
002867,深主板,1,sell_peak,2025-06-04 00:00:00,71.3,79.2,79.1,79.3,0.573,0.3683,0.4094,False,False,True,0.9,27.46,True,2.17,True,7.03,True,11.01,True,11.01,0.606,3.77,1.01,0.95,True,False,False,False
002867,深主板,1,buy_day,2026-04-29 00:00:00,64.6,50.7,46.3,59.6,0.0644,0.0263,0.0761,True,False,True,1.09,11.47,True,6.85,True,7.12,True,6.81,True,6.81,0.43,3.21,4.76,5.6,True,False,False,False
002867,深主板,1,buy_next,2026-04-30 00:00:00,62.4,54.4,49.0,65.3,0.1174,0.0446,0.1457,False,False,True,0.92,12.69,True,4.74,True,5.47,True,5.37,True,5.37,0.452,3.41,5.32,1.95,False,False,False,False
002867,深主板,1,sell_peak,2026-04-30 00:00:00,62.4,54.4,49.0,65.3,0.1174,0.0446,0.1457,False,False,True,0.92,12.69,True,4.74,True,5.47,True,5.37,True,5.37,0.452,3.41,5.32,1.95,False,False,False,False
002868,深主板,4,buy_day,2024-01-11 00:00:00,72.7,59.2,50.2,77.3,0.2996,0.177,0.2452,True,False,True,1.09,16.25,True,9.83,True,8.68,True,9.56,True,9.56,0.956,4.23,1.44,0.69,True,False,False,False
002868,深主板,4,buy_next,2024-01-12 00:00:00,80.1,72.8,57.7,103.0,0.6124,0.2641,0.6967,False,False,True,1.19,27.14,True,15.4,True,17.34,True,18.65,True,18.65,1.056,4.25,3.21,2.65,False,False,False,False
002868,深主板,4,sell_peak,2024-01-17 00:00:00,78.8,80.6,75.6,90.5,1.8784,0.9007,1.9553,False,False,True,0.95,60.42,True,6.68,True,21.36,True,27.06,True,27.06,1.715,6.03,4.41,2.22,False,False,False,False
002868,深主板,1,buy_day,2024-02-01 00:00:00,31.0,27.7,38.3,6.4,-0.5887,-0.2718,-0.6339,False,False,False,0.45,29.44,True,0.46,False,-1.45,False,-1.45,False,-1.45,1.28,6.96,0.39,0.56,False,False,False,False
002868,深主板,1,buy_next,2024-02-02 00:00:00,25.9,24.4,33.7,5.7,-0.6908,-0.3556,-0.6704,False,False,False,0.29,29.29,False,-2.56,False,-6.22,False,-6.22,False,-6.22,1.546,8.92,2.54,5.26,False,False,False,False
002868,深主板,1,sell_peak,2024-02-02 00:00:00,25.9,24.4,33.7,5.7,-0.6908,-0.3556,-0.6704,False,False,False,0.29,29.29,False,-2.56,False,-6.22,False,-6.22,False,-6.22,1.546,8.92,2.54,5.26,False,False,False,False
002868,深主板,1,buy_day,2024-05-09 00:00:00,93.5,85.6,74.2,108.6,0.5692,0.2241,0.6903,False,False,True,1.12,30.61,True,11.26,True,17.61,True,18.85,True,18.85,0.742,3.99,1.5,0.95,False,False,False,False
002868,深主板,1,buy_next,2024-05-10 00:00:00,94.2,84.5,77.6,98.4,0.7696,0.3332,0.8728,False,False,True,1.03,37.57,True,9.58,True,17.63,True,20.06,True,20.06,0.838,4.38,3.51,2.71,False,False,False,False
002868,深主板,1,sell_peak,2024-05-10 00:00:00,94.2,84.5,77.6,98.4,0.7696,0.3332,0.8728,False,False,True,1.03,37.57,True,9.58,True,17.63,True,20.06,True,20.06,0.838,4.38,3.51,2.71,False,False,False,False
002868,深主板,1,buy_day,2024-07-25 00:00:00,64.3,57.2,48.3,75.0,0.1005,0.0706,0.0598,True,False,True,1.02,10.52,True,5.43,True,5.44,True,5.46,True,5.46,0.567,4.23,1.79,1.79,True,False,False,False
002868,深主板,1,buy_next,2024-07-26 00:00:00,60.4,58.6,51.7,72.3,0.1325,0.083,0.099,False,False,True,0.81,10.82,True,2.75,True,3.57,True,3.36,True,3.36,0.585,4.44,4.21,2.7,False,False,False,False
002868,深主板,1,sell_peak,2024-07-26 00:00:00,60.4,58.6,51.7,72.3,0.1325,0.083,0.099,False,False,True,0.81,10.82,True,2.75,True,3.57,True,3.36,True,3.36,0.585,4.44,4.21,2.7,False,False,False,False
002868,深主板,1,buy_day,2024-09-23 00:00:00,50.4,45.4,23.7,88.9,-0.1841,-0.1642,-0.0399,False,False,False,0.84,14.1,True,7.28,True,5.76,True,4.86,True,4.86,0.572,4.58,1.6,1.81,False,False,False,False
002868,深主板,1,buy_next,2024-09-24 00:00:00,50.6,50.3,32.5,85.7,-0.124,-0.1562,0.0643,True,False,False,0.81,14.52,True,5.76,True,5.34,True,4.55,True,4.55,0.639,5.12,4.79,3.31,False,False,False,False
002868,深主板,1,sell_peak,2024-10-09 00:00:00,69.0,77.2,73.2,85.2,0.7223,0.2509,0.9429,False,False,True,0.92,47.73,True,3.29,True,13.73,True,20.06,True,20.06,0.997,6.53,3.71,13.82,False,False,False,False
002868,深主板,1,buy_day,2024-10-21 00:00:00,,51.1,27.2,98.9,0.1557,0.035,0.2414,False,False,True,0.78,25.18,True,7.17,True,7.17,True,7.17,True,7.17,0.843,5.39,1.12,0.88,False,False,False,False
002868,深主板,1,buy_next,2024-10-22 00:00:00,,63.9,39.4,112.8,0.3186,0.0917,0.4538,False,False,True,0.79,31.32,True,9.05,True,9.05,True,9.05,True,9.05,0.902,5.5,3.16,2.93,False,False,False,False
002868,深主板,1,sell_peak,2024-10-23 00:00:00,91.9,67.5,48.8,104.9,0.425,0.1583,0.5333,False,False,True,0.7,29.88,True,5.98,True,5.98,True,5.98,True,5.98,0.952,5.88,1.63,0.79,False,False,False,False
002868,深主板,1,buy_day,2024-11-25 00:00:00,54.5,56.2,50.0,68.5,0.0209,0.0124,0.017,True,False,True,0.79,14.2,True,4.97,True,4.26,True,4.07,True,4.07,1.213,6.93,0.93,1.23,True,False,False,False
002868,深主板,1,buy_next,2024-11-26 00:00:00,55.4,64.4,54.8,83.7,0.0911,0.0282,0.1259,False,False,True,0.82,14.66,True,4.16,True,4.77,True,4.67,True,4.67,1.231,6.96,1.94,1.94,False,False,False,False
002868,深主板,1,sell_peak,2024-11-26 00:00:00,55.4,64.4,54.8,83.7,0.0911,0.0282,0.1259,False,False,True,0.82,14.66,True,4.16,True,4.77,True,4.67,True,4.67,1.231,6.96,1.94,1.94,False,False,False,False
002868,深主板,1,buy_day,2024-12-12 00:00:00,97.0,81.4,67.4,109.5,0.4205,0.1548,0.5314,False,False,True,1.01,24.91,True,10.24,True,12.65,True,12.65,True,12.65,0.851,4.4,2.35,1.77,False,False,False,False
002868,深主板,1,buy_next,2024-12-13 00:00:00,79.1,74.2,69.7,83.2,0.5099,0.2258,0.5682,False,False,True,0.78,25.57,True,3.79,True,7.13,True,7.13,True,7.13,0.981,5.28,3.34,1.95,False,False,False,False
002868,深主板,1,sell_peak,2024-12-13 00:00:00,79.1,74.2,69.7,83.2,0.5099,0.2258,0.5682,False,False,True,0.78,25.57,True,3.79,True,7.13,True,7.13,True,7.13,0.981,5.28,3.34,1.95,False,False,False,False
002868,深主板,3,buy_day,2024-12-27 00:00:00,75.5,48.0,24.7,94.6,0.0688,-0.0047,0.147,True,False,True,0.92,20.39,True,8.6,True,8.6,True,8.6,True,8.6,1.2,7.27,1.8,1.67,False,False,False,False
002868,深主板,3,buy_next,2024-12-30 00:00:00,84.7,65.3,38.2,119.5,0.2979,0.0558,0.4842,False,False,True,0.94,35.48,True,14.84,True,15.7,True,15.7,True,15.7,1.275,7.02,2.02,1.3,False,False,False,False
002868,深主板,3,sell_peak,2025-01-02 00:00:00,68.2,68.4,56.9,91.4,0.7116,0.2771,0.8689,False,False,True,0.69,48.54,True,2.99,True,9.33,True,9.33,True,9.33,1.684,9.32,3.84,2.5,False,False,False,False
002868,深主板,1,buy_day,2025-03-20 00:00:00,67.5,53.2,45.5,68.7,0.1136,0.065,0.0972,True,False,True,1.08,11.47,True,6.84,True,6.29,True,6.63,True,6.63,0.704,4.09,2.26,2.61,True,False,False,False
002868,深主板,1,buy_next,2025-03-21 00:00:00,57.1,52.1,47.7,60.9,0.1331,0.0786,0.1089,False,False,True,0.69,11.25,True,1.75,True,1.48,True,2.12,True,2.12,0.741,4.48,2.12,1.17,False,False,False,False
002868,深主板,1,sell_peak,2025-03-21 00:00:00,57.1,52.1,47.7,60.9,0.1331,0.0786,0.1089,False,False,True,0.69,11.25,True,1.75,True,1.48,True,2.12,True,2.12,0.741,4.48,2.12,1.17,False,False,False,False
002868,深主板,1,buy_day,2025-04-03 00:00:00,92.0,47.8,30.1,83.3,0.1208,0.0263,0.189,False,False,True,0.87,18.79,True,7.02,True,7.02,True,7.02,True,7.02,0.835,5.12,1.34,2.34,False,False,False,False
002868,深主板,1,buy_next,2025-04-07 00:00:00,47.5,32.1,30.8,34.7,0.0796,0.037,0.0852,False,False,True,0.33,17.68,False,-2.96,False,-2.96,False,-2.96,False,-2.96,0.994,6.77,1.97,1.59,False,False,False,False
002868,深主板,1,sell_peak,2025-04-07 00:00:00,47.5,32.1,30.8,34.7,0.0796,0.037,0.0852,False,False,True,0.33,17.68,False,-2.96,False,-2.96,False,-2.96,False,-2.96,0.994,6.77,1.97,1.59,False,False,False,False
002868,深主板,1,buy_day,2025-04-21 00:00:00,67.2,57.6,47.1,78.7,0.0029,-0.0217,0.0493,True,False,True,0.91,15.24,True,6.26,True,6.26,True,6.26,True,6.26,0.76,4.98,1.38,1.41,True,False,False,False
002868,深主板,1,buy_next,2025-04-28 00:00:00,80.2,71.7,55.3,104.6,0.1907,0.0207,0.34,False,False,True,0.96,29.96,True,13.23,True,13.71,True,13.71,True,13.71,0.888,5.29,2.72,2.12,False,False,False,False
002868,深主板,1,sell_peak,2025-05-09 00:00:00,87.1,89.1,84.7,97.9,1.2258,0.6369,1.1778,False,False,True,0.8,57.48,True,3.18,True,15.82,True,17.36,True,17.36,1.001,5.12,1.08,0.46,False,False,True,False
002868,深主板,1,buy_day,2026-05-13 00:00:00,59.9,48.5,36.7,72.1,-0.128,-0.1527,0.0493,True,False,False,1.05,9.32,True,5.4,True,5.29,True,5.14,True,5.14,1.303,3.21,1.14,0.84,True,False,False,False
002868,深主板,1,buy_next,2026-05-14 00:00:00,47.3,40.4,38.0,45.4,-0.1241,-0.147,0.0457,False,False,False,0.51,8.89,True,0.41,True,0.23,True,0.06,True,0.06,1.748,4.53,6.21,5.84,False,False,False,False
002868,深主板,1,sell_peak,2026-05-14 00:00:00,47.3,40.4,38.0,45.4,-0.1241,-0.147,0.0457,False,False,False,0.51,8.89,True,0.41,True,0.23,True,0.06,True,0.06,1.748,4.53,6.21,5.84,False,False,False,False
002869,深主板,1,buy_day,2024-02-08 00:00:00,23.2,11.2,15.5,2.5,-1.3608,-0.7566,-1.2084,False,False,False,0.25,70.13,True,0.42,False,-14.11,False,-17.44,False,-17.44,1.128,9.17,1.26,0.81,False,False,False,True
002869,深主板,1,buy_next,2024-02-19 00:00:00,29.6,18.6,16.5,22.8,-1.3368,-0.8727,-0.9283,False,False,False,0.34,69.03,True,8.43,False,-4.97,False,-11.0,False,-11.0,1.12,8.52,1.18,1.04,True,False,False,True
002869,深主板,1,sell_peak,2024-02-28 00:00:00,48.5,78.1,70.4,93.4,-0.3884,-0.714,0.6512,False,False,False,0.49,56.92,False,-4.61,True,4.39,False,-0.33,False,-0.33,1.194,8.05,1.43,1.78,False,False,False,False
002869,深主板,1,buy_day,2024-03-19 00:00:00,91.1,86.5,70.5,118.6,0.3774,0.1448,0.4652,False,False,True,1.11,21.95,True,10.6,True,13.36,True,13.36,True,13.36,0.654,3.46,1.41,1.24,False,False,False,False
002869,深主板,1,buy_next,2024-03-20 00:00:00,91.9,84.3,75.1,102.8,0.5494,0.2257,0.6475,False,False,True,0.99,28.09,True,9.28,True,13.75,True,13.75,True,13.75,0.749,3.88,4.48,3.38,False,False,False,False
002869,深主板,1,sell_peak,2024-03-20 00:00:00,91.9,84.3,75.1,102.8,0.5494,0.2257,0.6475,False,False,True,0.99,28.09,True,9.28,True,13.75,True,13.75,True,13.75,0.749,3.88,4.48,3.38,False,False,False,False
002869,深主板,2,buy_day,2024-06-04 00:00:00,76.1,73.8,66.4,88.6,0.4649,0.2247,0.4804,False,False,True,1.2,19.62,True,10.88,True,12.99,True,13.82,True,13.82,1.098,5.07,2.38,1.13,True,False,False,False
002869,深主板,2,buy_next,2024-06-05 00:00:00,81.9,82.5,71.8,104.0,0.7966,0.3391,0.915,False,False,True,1.19,33.07,True,16.31,True,21.24,True,22.85,True,22.85,1.181,4.96,2.11,1.18,False,False,False,False
002869,深主板,2,sell_peak,2024-06-06 00:00:00,84.1,84.6,76.1,101.6,1.1455,0.5004,1.2903,False,False,True,1.11,43.62,True,14.9,True,23.25,True,26.55,True,26.55,1.269,5.06,2.68,1.64,False,False,False,False
002869,深主板,3,buy_day,2024-06-17 00:00:00,,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.5,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.57,2.02,1.0,0.0,,,,
002869,深主板,3,buy_next,2024-06-18 00:00:00,,100.0,100.0,100.0,0.2258,0.0452,0.3612,True,False,True,0.68,26.96,True,4.77,True,4.77,True,4.77,True,4.77,2.2,7.07,1.34,1.34,False,False,True,False
002869,深主板,3,sell_peak,2024-06-21 00:00:00,,94.0,97.2,87.5,1.6368,0.6181,2.0372,False,False,True,0.77,46.38,True,12.44,True,12.44,True,12.44,True,12.44,2.932,7.77,1.21,0.88,False,False,True,False
002869,深主板,2,buy_day,2024-07-29 00:00:00,55.6,41.1,36.9,49.5,0.1883,0.1871,0.0023,True,False,True,0.69,20.46,True,3.6,True,4.11,True,3.94,True,3.94,2.341,7.69,1.35,2.05,True,False,False,False
002869,深主板,2,buy_next,2024-07-30 00:00:00,62.0,60.7,44.9,92.5,0.5236,0.2544,0.5383,False,False,True,1.02,24.95,True,12.84,True,13.68,True,13.07,True,13.07,2.395,7.15,0.7,0.56,False,False,False,False
002869,深主板,2,sell_peak,2024-07-31 00:00:00,59.2,62.4,50.7,85.7,0.7013,0.3438,0.7151,False,False,True,0.85,25.95,True,6.86,True,8.92,True,8.97,True,8.97,2.524,7.77,2.15,2.52,False,False,False,False
002869,深主板,1,buy_day,2024-09-30 00:00:00,86.1,88.4,75.2,115.0,0.7293,0.2107,1.0372,False,False,True,1.14,31.85,True,12.78,True,19.44,True,20.41,True,20.41,1.019,3.64,1.55,1.27,False,False,False,False
002869,深主板,1,buy_next,2024-10-08 00:00:00,89.9,92.3,80.9,115.1,1.2221,0.413,1.6183,False,False,True,1.13,46.04,True,17.16,True,26.45,True,29.23,True,29.23,1.156,3.75,1.7,1.25,False,False,True,False
002869,深主板,1,sell_peak,2024-10-10 00:00:00,78.1,87.3,85.7,90.6,1.7883,0.8819,1.8128,False,False,True,0.85,55.62,True,1.8,True,13.24,True,19.46,True,19.46,1.525,5.17,0.91,0.64,False,False,True,False
002869,深主板,1,buy_day,2024-10-29 00:00:00,61.2,57.8,55.3,63.0,-0.0082,-0.0302,0.0439,True,False,False,0.9,13.65,True,6.19,True,5.49,True,5.49,True,5.49,2.059,6.39,1.47,2.04,True,False,False,False
002869,深主板,1,buy_next,2024-10-30 00:00:00,70.2,70.2,60.2,90.0,0.3017,0.0362,0.531,False,False,True,1.03,20.91,True,10.98,True,11.12,True,11.12,True,11.12,2.113,6.14,2.61,1.87,False,False,False,False
002869,深主板,1,sell_peak,2024-10-31 00:00:00,71.4,73.9,64.8,92.2,0.5753,0.144,0.8626,False,False,True,0.95,24.97,True,8.68,True,11.12,True,11.12,True,11.12,2.23,6.4,1.52,0.74,False,False,False,False
002869,深主板,1,buy_day,2025-05-29 00:00:00,65.6,53.5,35.9,88.8,-0.0129,-0.129,0.2321,True,False,False,1.19,13.34,True,9.22,True,9.38,True,9.25,True,9.25,0.948,3.67,2.95,1.67,False,False,False,False
002869,深主板,1,buy_next,2025-05-30 00:00:00,55.9,57.3,43.0,85.9,0.0691,-0.0894,0.317,False,False,True,0.83,13.87,True,3.07,True,4.58,True,4.58,True,4.58,0.976,3.93,1.95,0.96,False,False,False,False
002869,深主板,1,sell_peak,2025-05-30 00:00:00,55.9,57.3,43.0,85.9,0.0691,-0.0894,0.317,False,False,True,0.83,13.87,True,3.07,True,4.58,True,4.58,True,4.58,0.976,3.93,1.95,0.96,False,False,False,False
002869,深主板,1,buy_day,2026-03-12 00:00:00,57.8,61.0,41.6,99.7,-0.1923,-0.297,0.2095,True,False,False,1.0,18.02,True,8.48,True,9.97,True,9.03,True,9.03,0.836,3.46,4.65,5.92,False,False,False,False
002869,深主板,1,buy_next,2026-03-13 00:00:00,49.2,63.2,48.8,92.0,-0.1264,-0.2629,0.2731,False,False,False,0.7,17.72,True,2.14,True,4.76,True,3.53,True,3.53,0.869,3.78,2.36,0.89,False,False,False,False
002869,深主板,1,sell_peak,2026-03-13 00:00:00,49.2,63.2,48.8,92.0,-0.1264,-0.2629,0.2731,False,False,False,0.7,17.72,True,2.14,True,4.76,True,3.53,True,3.53,0.869,3.78,2.36,0.89,False,False,False,False
002870,深主板,1,buy_day,2024-11-29 00:00:00,56.1,50.3,32.0,87.1,-0.227,-0.2697,0.0855,True,False,False,1.04,11.81,True,7.02,True,6.71,True,6.41,True,6.41,1.122,3.28,5.13,6.89,False,False,False,False
002870,深主板,1,buy_next,2024-12-02 00:00:00,64.1,60.8,41.6,99.3,0.1119,-0.1934,0.6106,False,False,True,1.15,18.08,True,10.49,True,11.61,True,11.82,True,11.82,1.3,3.57,7.17,2.47,False,False,False,False
002870,深主板,1,sell_peak,2024-12-02 00:00:00,64.1,60.8,41.6,99.3,0.1119,-0.1934,0.6106,False,False,True,1.15,18.08,True,10.49,True,11.61,True,11.82,True,11.82,1.3,3.57,7.17,2.47,False,False,False,False
002870,深主板,1,buy_day,2025-02-11 00:00:00,86.6,90.4,84.9,101.4,0.8001,0.3958,0.8086,False,False,True,1.18,18.26,True,8.53,True,11.42,True,12.39,True,12.39,0.97,2.7,3.84,3.66,False,False,True,False
002870,深主板,1,buy_next,2025-02-12 00:00:00,75.9,86.5,85.4,88.6,0.9409,0.5048,0.8721,False,False,True,0.92,20.05,True,3.28,True,7.0,True,8.35,True,8.35,1.03,2.95,2.55,1.09,False,False,True,False
002870,深主板,1,sell_peak,2025-02-12 00:00:00,75.9,86.5,85.4,88.6,0.9409,0.5048,0.8721,False,False,True,0.92,20.05,True,3.28,True,7.0,True,8.35,True,8.35,1.03,2.95,2.55,1.09,False,False,True,False
002870,深主板,1,buy_day,2025-10-15 00:00:00,55.0,58.8,44.1,88.1,-0.2912,-0.3513,0.1203,True,False,False,1.05,11.95,True,6.93,True,6.94,True,6.53,True,6.53,1.732,4.49,0.93,0.96,False,False,False,False
002870,深主板,1,buy_next,2025-10-16 00:00:00,51.9,59.9,49.4,81.0,-0.1498,-0.311,0.3224,False,False,False,0.85,12.54,True,3.75,True,4.7,True,4.35,True,4.35,1.806,4.76,2.75,3.07,False,False,False,False
002870,深主板,1,sell_peak,2025-10-21 00:00:00,69.7,77.2,66.2,99.3,0.7178,0.0609,1.314,False,False,True,1.08,23.06,True,5.9,True,11.71,True,13.42,True,13.42,2.101,4.98,1.02,0.79,False,False,False,False
002870,深主板,1,buy_day,2025-12-25 00:00:00,58.1,62.8,43.2,101.8,-0.316,-0.4957,0.3594,True,False,False,1.13,14.87,True,8.16,True,10.01,True,9.33,True,9.33,1.268,3.19,5.15,6.34,False,False,False,False
002870,深主板,1,buy_next,2025-12-26 00:00:00,58.2,67.1,51.2,98.9,-0.056,-0.4078,0.7036,False,False,False,0.99,17.51,True,6.35,True,8.89,True,8.6,True,8.6,1.354,3.41,3.22,1.18,False,False,False,False
002870,深主板,1,sell_peak,2025-12-29 00:00:00,60.2,65.7,56.0,85.1,0.1875,-0.2887,0.9524,False,False,True,0.96,19.76,True,5.15,True,8.95,True,9.17,True,9.17,1.541,3.83,2.62,1.24,False,False,False,False
002870,深主板,1,buy_day,2026-04-30 00:00:00,68.9,51.1,40.2,72.8,0.4035,0.2946,0.2178,True,False,True,1.05,11.94,True,7.28,True,6.24,True,6.59,True,6.59,1.362,3.44,4.74,5.06,True,False,False,False
002870,深主板,1,buy_next,2026-05-06 00:00:00,70.5,64.3,48.2,96.4,0.6214,0.3599,0.523,False,False,True,1.01,14.41,True,6.38,True,7.13,True,7.38,True,7.38,1.367,3.41,2.48,0.91,False,False,False,False
002870,深主板,1,sell_peak,2026-05-12 00:00:00,70.5,80.0,72.1,95.6,1.3731,0.8056,1.1351,False,False,True,1.08,22.65,True,5.45,True,11.11,True,13.13,True,13.13,1.567,3.62,1.95,2.54,False,False,False,False
002871,深主板,1,buy_day,2024-02-08 00:00:00,21.3,11.6,16.6,1.7,-0.7693,-0.3936,-0.7514,False,False,False,0.2,70.34,False,-3.86,False,-18.39,False,-21.19,False,-21.19,0.686,10.12,1.3,1.07,False,False,False,True
002871,深主板,1,buy_next,2024-02-19 00:00:00,30.2,20.1,17.8,24.7,-0.7636,-0.4676,-0.5921,False,False,False,0.32,69.66,True,7.83,False,-6.96,False,-12.39,False,-12.39,0.685,9.19,0.39,0.33,True,False,False,False
002871,深主板,1,sell_peak,2024-02-28 00:00:00,40.8,77.5,69.6,93.3,-0.3646,-0.4719,0.2145,False,False,False,0.39,57.77,False,-6.15,True,1.13,False,-6.31,False,-6.31,0.689,8.74,1.22,1.69,False,False,False,False
002871,深主板,2,buy_day,2024-03-20 00:00:00,97.2,93.6,83.8,113.3,0.3195,0.1502,0.3386,False,False,True,1.09,27.18,True,11.15,True,15.98,True,15.98,True,15.98,0.35,3.43,2.22,1.56,False,False,True,False
002871,深主板,2,buy_next,2024-03-21 00:00:00,98.1,95.8,87.8,111.7,0.4827,0.2167,0.532,False,False,True,1.1,41.07,True,15.64,True,23.28,True,24.47,True,24.47,0.427,3.81,5.15,2.97,False,False,True,False
002871,深主板,2,sell_peak,2024-03-22 00:00:00,72.6,80.9,85.5,71.7,0.5157,0.2765,0.4784,False,False,True,0.77,41.14,True,1.57,True,8.69,True,10.92,True,10.92,0.532,5.27,2.79,1.04,False,True,True,False
002871,深主板,1,buy_day,2024-04-17 00:00:00,35.6,26.1,29.5,19.3,-0.2325,-0.1052,-0.2545,False,False,False,0.26,24.4,False,-1.64,False,-5.45,False,-5.87,False,-5.87,0.405,4.9,1.03,0.83,False,False,False,False
002871,深主板,1,buy_next,2024-04-18 00:00:00,36.0,32.0,30.3,35.3,-0.2446,-0.1331,-0.2231,False,False,False,0.29,24.28,True,0.17,False,-4.17,False,-5.19,False,-5.19,0.407,4.91,1.44,1.43,True,False,False,False
002871,深主板,1,sell_peak,2024-05-10 00:00:00,69.7,85.0,84.5,86.0,0.0346,-0.0546,0.1784,False,False,True,0.72,19.76,False,-0.42,True,1.44,True,4.38,True,3.1,0.283,3.14,0.83,0.98,False,False,True,False
002871,深主板,1,buy_day,2024-06-18 00:00:00,52.2,73.3,57.7,104.5,-0.0814,-0.1225,0.0822,True,False,False,0.92,18.11,True,5.67,True,8.6,True,7.66,True,7.66,0.464,5.26,1.76,1.78,False,False,False,False
002871,深主板,1,buy_next,2024-06-19 00:00:00,55.3,73.6,63.0,94.9,-0.0134,-0.1007,0.1745,False,False,False,0.97,20.92,True,6.17,True,10.61,True,9.92,True,9.92,0.496,5.46,4.39,3.01,False,False,False,False
